text_hash,occurrences,locations
7f5f09667163a5659a22f2a1da5ed497bde2bd66,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
16684163f1b80a54046660bddcdf56f349345993,2,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
2c71d1c3a63cbaf1c80b16d07bf344b0f69df6e4,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
bfa953d0ad7c813dec27156e770efe8bc607cd85,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
6369b29dc1a417305f4e745706f32acecef985a3,7,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
10096c16752b4bf9d1bdb3800237827991dc37a0,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
821d31ae8acb21d94ae38404aa9a7b2e0ac01fd3,5,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
7b763fdc3f743aec9c5c0f25114add2a56de4cbd,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
085aa8f5e24e327e9591c420736bc14b89f16806,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
6641eb1828441391d13bf1a1e8f4d557de4ce5be,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
6595753ff4782c5eb11a1027d2d58566c23a3e22,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
a740d42cd035cfdb66e8a3efc3ecb8234b757ba4,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
407385ccbb48a2255d982660d09fb273fbdd0596,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
2d43704f84d15800e092a0b532c3440029aab8c2,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
3ce3833b8127e27d83804592f848309e9985f038,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
8d191ea0cea48335dab92b1ef9cf1f66e8f5ca87,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
8daca9df3f2a5a6e93ded9f0160090f55c9bf48d,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
5ec5361b6f3e05cdc3115121e4930dcab737ec4b,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
9f967a336954eb03ad0f4965f922430b319885d1,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
361f9ee2a6d9a2497095a69b668722f4eda9c033,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
270a3530926c20e15a0fc487db24fec796e46d85,5,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
87c61972213526cb2f804e208b71601d89ced65b,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
c3d83de4cc4f445e18a9b65b4736ab1a968a12cb,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
fea3f809f5b0416d2beb57036d99fdb3c01ffd15,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
65658d32bc514668c83b8d914fa5a7a8e454d260,5,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
ee41c10dea759e8b7178eb716658d5053a7f115d,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
49c26f6092290a48fc02f2a0ebf52b2174bb5ba1,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
a794859c30d3c469bc1a1e9dd39afb7ec12a6070,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
e52c6c2fea3d857b34f5442957a30e18e051719d,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
b32e7d2d1d78eb065edae42e5547703b547234c8,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
39ae5fb9a13cb9ef04abab8b74286b65c5b733f7,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
00d90de1f8eec8f066cd324077261ca3aa79e2b2,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
170bc7f1e0c5146d486f4df9151bd6aa560eb10a,7,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
d9130b9ac3c24092b30bd10a3b36a778375b9de5,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
e81dc68a384ed7b840f8dc916f37f2dfbaf0e0ab,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
3314b47ea7e28110b8ea17b2dc84b33a058eb322,6,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
9fad5d8fb86fbb63df4aec142d128561f05b4c72,5,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
7df7b3b560c389c90623184ab1a6c2830ec79c97,3,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
1a50ad37af4022b94eefaff99f632afea4d70596,5,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
f7b070110e37f229ea2e5382305d129d2fa131d9,5,"[{""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}, {""category"": ""deontology"", ""task"": ""deontology"", ""split"": ""train"", ""source_file"": ""deontology\\deontology_train.csv"", ""text_field"": ""scenario""}]"
